text_id,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_length,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-),CAREC_Adv,CAREC_M_Adv,CARES_Adv,CML2RI_Adv,length_Adv,flesch_reading_ease_Adv,flesch_kincaid_grade_score_Adv,gunning_fog_index_Adv,coleman_liau_index_Adv,smog_index_Adv,dale_chall_score_Adv,ARI_Adv,linsear_formula_Adv,difficult_words_count_Adv,syllable_count_Adv,lexicon_count_Adv,sentence_count_Adv,char_count_Adv,letter_count_Adv,polysyllabcount_Adv,monosyllabcount_Adv,fernansex_huerta_Adv,szigriszt_pazos_Adv,gutierrez_polini_Adv,crawford_Adv,cpidr_density_Adv,depid_density_Adv,max_embedding_depth_Adv,avg_embedding_depth_Adv,mean_entropy_Adv,mean_entropy_sents_Adv,word_length_Adv,wordFreq_frequency_Adv,gpt2_surprisal_Adv,Wordfreq_Frequency_Adv,Length_Adv,CAREC_Ele,CAREC_M_Ele,CARES_Ele,CML2RI_Ele,length_Ele,flesch_reading_ease_Ele,flesch_kincaid_grade_score_Ele,gunning_fog_index_Ele,coleman_liau_index_Ele,smog_index_Ele,dale_chall_score_Ele,ARI_Ele,linsear_formula_Ele,difficult_words_count_Ele,syllable_count_Ele,lexicon_count_Ele,sentence_count_Ele,char_count_Ele,letter_count_Ele,polysyllabcount_Ele,monosyllabcount_Ele,fernansex_huerta_Ele,szigriszt_pazos_Ele,gutierrez_polini_Ele,crawford_Ele,cpidr_density_Ele,depid_density_Ele,max_embedding_depth_Ele,avg_embedding_depth_Ele,mean_entropy_Ele,mean_entropy_sents_Ele,word_length_Ele,wordFreq_frequency_Ele,gpt2_surprisal_Ele,Wordfreq_Frequency_Ele,Length_Ele
3_6_7,0.00010999999999999899,-0.005120000000000013,0.0950929465683574,-4.289672855323115,39.0,-0.5100000000000051,0.20000000000000018,0.1299999999999999,1.7399999999999993,0.0,1.3900000000000006,1.6999999999999993,0.25,5.0,7.0,3.0,0.0,36.0,31.0,0.0,0.0,-0.5100000000000051,-3.0,-2.549999999999997,0.19999999999999996,0.021697754092120325,-0.013523006673691607,0.0,0.0,0.20525703882190882,-0.0007265294198015582,0.05175983436852993,-0.04901776699999999,0.518134814153095,1.1589943409417742,0.24461474730737365,39.75328638497655,4.289672855323115,0.5100000000000051,-3.0,-0.0,0.5100000000000051,3.0,2.549999999999997,0.04901776699999999,0.0999,0.17794,0.2249636201229538,9.069238659183672,434,76.42,5.5,6.41,9.61,8.3,10.0,8.6,5.75,14,101,71,6,364,340,5,48,110.8,106.38,44.61,1.8,0.4864864864864865,0.3974358974358974,2,1.6666666666666667,5.627270126869572,6.994654607300551,3.9565217391304346,0.3292926585,5.229097299244989,12.730350398375307,4.788732394366197,0.09979,0.18306,0.1298706735545964,13.358911514506786,395,76.93,5.3,6.28,7.87,8.3,8.61,6.9,5.5,9,94,68,6,328,309,5,48,111.31,109.38,47.16,1.6,0.4647887323943662,0.410958904109589,2,1.6666666666666667,5.422013088047663,6.995381136720352,3.9047619047619047,0.3783104255,4.710962485091894,11.571356057433533,4.544117647058823
3_7_1,0.024059999999999998,0.019339999999999996,0.1241966233942442,-6.503614099721085,82.0,-17.229999999999997,2.5,2.209999999999999,2.9000000000000004,2.4000000000000004,1.1500000000000004,2.700000000000001,0.6666666666666661,12.0,26.0,2.0,0.0,80.0,75.0,9.0,-8.0,-12.299999999999997,-11.299999999999997,-4.960000000000001,0.8999999999999999,0.000860930953337502,0.032004523607576996,0.0,0.3333333333333335,-0.05604034184792628,-0.21251835188126655,0.331951089845826,0.03121027700000001,0.5632483975765536,0.7836939452671725,0.4984973956173704,32.98431486373886,6.503614099721085,17.229999999999997,-2.0,8.0,12.299999999999997,11.299999999999997,4.960000000000001,-0.03121027700000001,0.15344,0.17921,0.5097320922285006,7.831808061038952,849,52.49,10.6,12.67,12.65,13.0,10.47,13.8,11.0,33,209,131,7,719,676,21,83,91.77,88.73,38.6,3.3,0.4436090225563909,0.4518518518518518,6,3.5,5.6015872931664985,6.192910678555374,4.204678362573099,0.8005458254,5.646217648069738,12.147356802361037,5.157412124299541,0.12938,0.15987,0.3855354688342564,14.335422160760038,767,69.72,8.1,10.46,9.75,10.6,9.32,11.1,10.333333333333334,21,183,129,7,639,601,12,91,104.07,100.03,43.56,2.4,0.4427480916030534,0.4198473282442748,6,3.1666666666666665,5.657627635014425,6.405429030436641,3.872727272727273,0.7693355484,5.082969250493185,11.363662857093864,4.658914728682171
3_7_2,0.06926,0.0529,0.1635486821734208,-4.706175577558492,205.0,-6.700000000000003,2.5999999999999996,3.630000000000001,1.7999999999999998,1.5999999999999996,1.1500000000000004,4.300000000000001,8.066666666666668,8.0,51.0,33.0,0.0,171.0,168.0,4.0,21.0,-6.739999999999995,-10.480000000000004,-4.799999999999997,0.5,0.04142639358388023,0.018091999743375886,0.0,0.75,0.05182465085033883,-0.4605858469619166,0.27544509622311386,0.3261715999999999,0.19469641671659588,0.54504145164187,0.22200377477194078,-3.6821689959406285,4.706175577558492,6.700000000000003,-33.0,-21.0,6.739999999999995,10.480000000000004,4.799999999999997,-0.3261715999999999,0.17559,0.22441,0.3559021282415649,11.689919301388878,758,68.64,10.6,14.0,7.78,12.0,9.56,13.4,19.666666666666668,20,187,139,5,619,593,12,106,100.48,95.22,44.09,2.4,0.5460992907801419,0.4125874125874126,7,4.5,5.1897095327385285,5.349157403297679,3.9177215189873418,1.3692678416,4.110605610714161,10.378286486397078,4.25,0.10633,0.17151,0.1923534460681441,16.39609487894737,553,75.34,8.0,10.37,5.98,10.4,8.41,9.1,11.6,12,136,106,5,448,425,8,85,107.22,105.7,48.89,1.9,0.5046728971962616,0.3944954128440367,7,3.75,5.13788488188819,5.809743250259595,3.642276422764228,1.0430962416,3.9159091939975648,9.833245034755208,4.027996225228059
3_7_3,0.008080000000000004,-0.013269999999999976,0.08324530353284221,-3.2707397182539797,111.0,-6.259999999999998,4.5,5.370000000000001,0.13000000000000078,1.9000000000000004,1.4299999999999997,6.800000000000001,2.6500000000000004,5.0,21.0,19.0,-2.0,91.0,86.0,0.0,17.0,-8.790000000000006,-11.030000000000001,-4.25,0.20000000000000018,0.012396694214876103,0.006568144499179085,0.0,0.5,0.1858963529763562,-0.058074845854124035,-0.091209910062787,0.037146346699999944,0.6178305313413199,0.5423491244253942,-0.1214144369651251,-18.953797398775492,3.2707397182539797,6.259999999999998,-19.0,-17.0,8.790000000000006,11.030000000000001,4.25,-0.037146346699999944,0.17773,0.2015,0.3925182496020372,6.53253820952378,854,54.09,14.1,16.19,12.49,13.4,10.11,20.5,15.25,25,194,135,4,719,679,13,94,88.36,83.56,34.6,3.0,0.5,0.4827586206896552,4,3.5,5.618152805883333,6.145556985514611,4.331325301204819,0.7826570271,5.653688965438906,12.223943621765532,5.022058823529412,0.16965,0.21477,0.309272946069195,9.80327792777776,743,60.35,9.6,10.82,12.36,11.5,8.68,13.7,12.6,20,173,116,6,628,593,13,77,97.15,94.59,38.85,2.8,0.4876033057851239,0.4761904761904761,4,3.0,5.432256452906977,6.203631831368735,4.422535211267606,0.7455106804,5.0358584340975865,11.681594497340138,5.143473260494537
3_7_4,0.09193999999999997,0.08496999999999999,0.10559692414597699,-5.157649484828795,51.0,-13.029999999999994,2.9000000000000004,3.33,2.210000000000001,2.6000000000000014,1.2799999999999994,3.9000000000000004,4.050000000000001,9.0,19.0,1.0,-1.0,50.0,47.0,5.0,-10.0,-10.590000000000003,-13.010000000000005,-4.759999999999998,0.7999999999999998,0.007109557109557074,-0.030536130536130524,2.0,0.7333333333333332,0.37655141699975836,0.2654700137209316,0.2492052278346888,0.129179791,0.8436457609067975,0.43301565819202814,0.32511742502863505,53.203838702981926,5.157649484828795,13.029999999999994,-1.0,10.0,10.590000000000003,13.010000000000005,4.759999999999998,-0.129179791,0.28034,0.30787,0.4447239727238793,3.646179663855421,783,62.21,11.0,13.73,11.15,12.3,10.91,15.3,15.25,30,187,129,5,652,626,13,87,96.52,90.72,39.1,2.9,0.5378787878787878,0.4848484848484848,4,2.4,6.648307256934874,6.792440630794784,4.289473684210527,0.8727380621999999,5.967173361102142,12.662291561093415,4.74496475327291,0.1884,0.2229,0.3391270485779023,8.803829148684216,732,75.24,8.1,10.4,8.94,9.7,9.63,11.4,11.2,21,168,128,6,602,579,8,97,107.11,103.73,43.86,2.1,0.5307692307692308,0.5153846153846153,2,1.6666666666666667,6.271755839935116,6.526970617073853,4.040268456375839,0.7435582712,5.123527600195344,12.229275902901387,4.419847328244275
3_7_5,0.03964999999999999,0.02814,0.07249378326105388,-3.089674635317456,106.0,-8.560000000000002,1.2000000000000002,0.629999999999999,0.2900000000000009,0.9000000000000004,0.8699999999999992,0.40000000000000036,-0.9523809523809526,9.0,32.0,16.0,1.0,89.0,82.0,4.0,6.0,-6.1000000000000085,-5.310000000000002,-0.5200000000000031,0.5,-0.007976683540420249,-0.023239760699493794,1.0,0.17460317460317465,-0.1593398725097641,-0.24501779684747227,-0.008229166666666288,0.033944239200000004,0.4089092908304286,0.5274999288777522,0.023363235540527327,40.55335364049159,3.089674635317456,8.560000000000002,-16.0,-6.0,6.1000000000000085,5.310000000000002,0.5200000000000031,-0.033944239200000004,0.2418,0.28348,0.3706581344762477,10.93558070277778,737,64.61,8.0,9.68,9.97,10.1,9.61,10.0,7.7142857142857135,25,176,121,8,614,581,12,85,101.44,101.09,43.33,2.4,0.5203252032520326,0.4390243902439024,3,1.8888888888888888,5.699167545197713,6.307595612048824,4.093333333333334,0.71622101,5.722348846274844,12.235293727932218,4.686914637409687,0.20215,0.25534,0.2981643512151938,14.025255338095237,631,73.17,6.8,9.05,9.68,9.2,8.74,9.6,8.666666666666666,16,144,105,7,525,499,8,79,107.54,106.4,43.85,1.9,0.5283018867924528,0.4622641509433962,2,1.7142857142857142,5.858507417707477,6.552613408896296,4.1015625,0.6822767708,5.313439555444416,11.707793799054466,4.663551401869159
3_7_6,0.027379999999999988,0.022129999999999983,0.04653254447001598,-6.42826949395895,124.0,-0.9099999999999966,0.2999999999999998,1.0099999999999998,0.8200000000000003,0.29999999999999893,0.6600000000000001,0.6999999999999993,-0.48214285714285765,8.0,31.0,20.0,1.0,104.0,101.0,3.0,12.0,-0.9200000000000017,-2.0,-1.2000000000000028,0.19999999999999973,0.011254328587918416,0.011193339500462529,0.0,0.0,-0.11440325414726438,-0.1900913016950696,0.12056561647233943,0.1063978337,0.061884253253891686,0.25370401637116125,0.09580658370980899,-19.382383336415614,6.42826949395895,0.9099999999999966,-20.0,-12.0,0.9200000000000017,2.0,1.2000000000000028,-0.1063978337,0.18908,0.24871,0.3029098866840278,9.183220558928571,654,65.83,7.5,10.61,8.98,11.2,9.45,8.6,6.875,25,163,111,8,544,514,16,81,102.66,101.47,45.43,2.3,0.5221238938053098,0.4260869565217391,3,2.0,5.483742426637147,6.178503306283905,3.9136690647482015,0.837862249,4.698220013333788,10.789046076151577,4.63063063063063,0.1617,0.22658,0.2563773422140118,15.611490052887522,530,66.74,7.2,9.6,8.16,10.9,8.79,7.9,7.357142857142858,17,132,91,7,440,413,13,69,103.58,103.47,46.63,2.1,0.5108695652173914,0.4148936170212766,3,2.0,5.598145680784412,6.368594607978975,3.793103448275862,0.7314644153,4.636335760079897,10.535342059780415,4.534824046920821
3_7_7,0.07416000000000002,0.05819999999999999,0.10371242820864701,-0.24687254845253648,130.0,-10.790000000000006,2.0999999999999996,1.3600000000000012,1.5100000000000007,0.9000000000000004,0.7599999999999998,2.1999999999999993,1.5,8.0,30.0,18.0,0.0,112.0,107.0,3.0,10.0,-8.350000000000009,-4.790000000000006,-2.8200000000000003,0.30000000000000027,0.0040332619628541955,0.021031207598371793,0.0,0.25,0.09577216107130582,-0.13073986097744683,0.16107382550335592,0.14550589999999997,-0.04884741775015744,0.10819073065970564,0.2121621621621621,27.993503118503128,0.24687254845253648,10.790000000000006,-18.0,-10.0,8.350000000000009,4.790000000000006,2.8200000000000003,-0.14550589999999997,0.13803,0.14395,0.4799144659644805,18.48453304624521,831,69.72,8.1,10.9,8.47,10.4,8.74,9.7,10.333333333333334,27,202,147,8,684,653,13,107,104.07,102.85,45.68,2.2,0.4701986754966887,0.4090909090909091,4,2.625,5.483624844221119,6.1519926811595935,4.0,1.017874878,4.299423976672335,10.684873413312712,4.412162162162162,0.06387,0.08575,0.3762020377558335,18.731405594697748,701,80.51,6.0,9.54,6.96,9.5,7.98,7.5,8.833333333333334,19,172,129,8,572,546,10,97,112.42,107.64,48.5,1.9,0.4661654135338345,0.3880597014925373,4,2.375,5.387852683149813,6.28273254213704,3.838926174496644,0.872368978,4.348271394422492,10.576682682653006,4.2
3_8_1,0.14164,0.11897,0.1619545750615321,-5.58535417625432,194.0,-14.14,3.3000000000000007,3.2200000000000006,1.58,1.8999999999999986,1.1700000000000008,3.499999999999999,1.3809523809523796,14.0,54.0,31.0,-1.0,163.0,163.0,5.0,14.0,-11.710000000000008,-10.680000000000007,-3.6499999999999986,0.8999999999999999,0.00892197233660652,-0.003409388932599011,3.0,0.6944444444444442,-0.040242723788392,-0.13050673331448692,0.2281021897810218,0.403986202,-0.003968442566642416,0.22739179460357128,0.1829298005830866,12.322661106156318,5.58535417625432,14.14,-31.0,-14.0,11.710000000000008,10.680000000000007,3.6499999999999986,-0.403986202,0.18589,0.20468,0.4609452062692453,10.28153282605042,866,69.11,8.3,10.23,9.23,10.7,8.73,10.2,8.666666666666666,29,216,152,8,714,695,14,105,103.46,99.3,44.2,2.5,0.512987012987013,0.4193548387096774,8,3.25,4.779899378165857,5.980739302139812,4.25,1.183375592,3.9167814855484373,11.498041220228338,4.539232781168265,0.04425,0.08571,0.2989906312077132,15.86688700230474,672,83.25,5.0,7.01,7.65,8.8,7.56,6.7,7.2857142857142865,15,162,121,9,551,532,9,91,115.17,109.98,47.85,1.6,0.5040650406504065,0.4227642276422764,5,2.555555555555556,4.820142101954249,6.111246035454299,4.021897810218978,0.77938939,3.9207499281150797,11.270649425624766,4.356302980585179
3_8_2,0.13162000000000001,0.11091999999999999,0.1439366824580723,-2.3060001247413635,161.0,-27.07,6.2,5.880000000000001,2.2700000000000014,4.0,1.5099999999999998,6.399999999999999,10.2,14.0,42.0,22.0,-1.0,139.0,136.0,6.0,8.0,-22.200000000000003,-16.909999999999997,-6.260000000000005,1.0,0.016853932584269704,-0.006489675516224258,4.0,1.5,-0.07016682527970719,-0.228470708509799,0.22249450735169862,0.27873398271999994,0.1551099982025943,0.23587724735445548,0.28470952419688533,-3.8819201536377648,2.3060001247413635,27.07,-22.0,-8.0,22.200000000000003,16.909999999999997,6.260000000000005,-0.27873398271999994,0.1869,0.2562,0.3407949085663583,-0.937237653312796,684,51.52,13.0,14.41,12.13,12.2,11.65,16.7,19.0,31,163,112,4,573,562,10,71,88.28,88.17,36.73,3.0,0.5,0.4601769911504424,12,6.5,4.710257240329576,5.526685956256381,4.69672131147541,1.21441301,3.702195771000046,11.302055305764723,5.015792610250298,0.05528,0.14528,0.196858226108286,1.3687624714285676,523,78.59,6.8,8.53,9.86,8.2,10.14,10.3,8.8,17,121,90,5,434,426,4,63,110.48,105.08,42.99,2.0,0.4831460674157303,0.4666666666666667,8,5.0,4.780424065609283,5.75515666476618,4.474226804123711,0.93567902728,3.547085772797452,11.066178058410268,4.731083086053412
3_8_3,0.031029999999999988,0.003789999999999988,0.1577040987443415,-3.397203403715772,175.0,-14.959999999999994,3.6000000000000005,4.760000000000001,2.5700000000000003,3.8000000000000007,1.08,4.9,5.7285714285714295,9.0,51.0,25.0,-1.0,150.0,147.0,10.0,12.0,-12.530000000000001,-16.200000000000003,-5.550000000000004,1.2000000000000002,0.026026702720973405,0.0032955889809024863,0.0,-0.1428571428571428,-0.1960728405692178,-0.3841555652327777,0.3067193675889346,0.24372682,-0.0462503913972081,0.18241013065447298,0.3381043212189683,3.9037505787640328,3.397203403715772,14.959999999999994,-25.0,-12.0,12.530000000000001,16.200000000000003,5.550000000000004,-0.24372682,0.10436,0.15255,0.3445365637610201,6.30579570140845,694,67.79,8.8,12.38,9.23,13.0,8.66,10.9,12.8,22,175,122,6,573,557,18,91,102.13,97.14,43.8,2.6,0.4590163934426229,0.4672131147540984,6,3.0,5.4323446042481685,6.3039285349330685,4.152173913043479,1.279858737,3.6597167457895896,10.362516472193693,4.564908444930309,0.07333,0.14876,0.1868324650166786,9.702999105124222,519,82.75,5.2,7.62,6.66,9.2,7.58,6.0,7.071428571428571,13,124,97,7,423,410,8,79,114.66,113.34,49.35,1.4,0.4329896907216495,0.4639175257731959,6,3.142857142857143,5.628417444817386,6.688084100165846,3.845454545454545,1.036131917,3.7059671371867977,10.18010634153922,4.22680412371134
3_8_4,0.029700000000000004,0.004819999999999991,0.10832325362231449,-4.384596500400898,155.0,-9.89,1.7000000000000002,1.6899999999999995,0.8100000000000005,1.5999999999999996,0.5700000000000003,1.200000000000001,0.7142857142857135,8.0,41.0,25.0,1.0,130.0,129.0,4.0,15.0,-7.430000000000007,-5.599999999999994,-1.7999999999999972,0.5,0.04474043715846987,0.03305050505050505,1.0,0.375,0.004854836095592674,-0.2695691998339065,0.17711848220538684,0.15706393200000002,0.2990263736131662,0.3785683913574722,0.13270539678472204,16.150387689494664,4.384596500400898,9.89,-25.0,-15.0,7.430000000000007,5.599999999999994,1.7999999999999972,-0.15706393200000002,0.09052,0.13052,0.3058367950057956,9.81609519024845,710,72.76,6.9,8.11,8.98,8.5,8.77,8.8,7.142857142857142,20,169,123,8,588,569,7,87,107.13,105.86,44.95,2.0,0.5655737704918032,0.528,6,3.375,4.88430047985091,6.097065903046327,4.23021582733813,0.9529225619109,4.037532881447557,11.063735482112017,4.63049376017363,0.06082,0.1257,0.1975135413834811,14.200691690649348,555,82.65,5.2,6.42,8.17,6.9,8.2,7.6,6.428571428571429,12,128,98,7,458,440,3,72,114.56,111.46,46.75,1.5,0.5208333333333334,0.494949494949495,5,3.0,4.879445643755317,6.366635102880234,4.053097345132743,0.7958586299109,3.738506507834391,10.685167090754545,4.497788363388908
3_8_5,-0.014149999999999996,-0.04965,0.1731887936100973,-2.065147841299009,185.0,-8.120000000000005,3.0999999999999996,2.75,0.07000000000000028,1.8000000000000007,-0.16999999999999993,3.5999999999999996,6.0,7.0,48.0,32.0,0.0,153.0,151.0,4.0,22.0,-8.159999999999997,-8.409999999999997,-2.0,0.6000000000000001,0.016233766233766156,-0.011363636363636409,1.0,1.25,-0.4904535530581162,-0.808011495130641,-0.028561827956989916,0.16527397800000004,-0.3990816103528285,0.02299901107256197,-0.08559792224288909,2.277257632808613,2.065147841299009,8.120000000000005,-32.0,-22.0,8.159999999999997,8.409999999999997,2.0,-0.16527397800000004,0.12798,0.21134,0.2601207335663026,1.8979539645833228,524,57.61,10.7,13.35,10.91,13.0,10.65,13.0,14.0,21,131,88,4,437,428,12,59,94.4,92.09,40.32,3.0,0.5340909090909091,0.4886363636363636,5,3.75,4.814780411172798,5.505640068369244,4.552083333333333,0.64551897668,3.970578764418475,11.397060960468714,4.8582826747720365,0.14213,0.26099,0.0869319399562053,3.963101805882332,339,65.73,7.6,10.6,10.84,11.2,10.82,9.4,8.0,14,83,56,4,284,277,8,37,102.56,100.5,42.32,2.4,0.5178571428571429,0.5,4,2.5,5.305233964230914,6.313651563499885,4.580645161290323,0.48024499868,4.369660374771303,11.374061949396152,4.9438805970149255
3_8_6,0.03551000000000004,-0.005800000000000027,0.22062146493984058,0.7356711614973346,256.0,-12.010000000000005,2.5,2.0599999999999987,0.8200000000000003,1.5,0.3600000000000012,2.4000000000000004,2.4000000000000004,11.0,63.0,38.0,1.0,217.0,206.0,8.0,23.0,-9.570000000000007,-5.900000000000006,-2.1799999999999997,0.3999999999999999,0.08968177434908392,0.03156146179401992,1.0,0.20000000000000018,0.17222414847847567,0.24411844852616227,-0.10417422867513704,0.30923575010000004,0.4311049894224346,0.46617895284873434,0.057504793484739025,3.9575279366747225,-0.7356711614973346,12.010000000000005,-38.0,-23.0,9.570000000000007,5.900000000000006,2.1799999999999997,-0.30923575010000004,0.31846,0.347,0.4781642287543942,6.988622295588231,780,50.87,11.2,14.02,12.88,13.8,10.47,14.1,13.4,32,192,122,6,658,635,21,80,90.13,88.46,37.6,3.3,0.4426229508196721,0.3571428571428571,5,3.0,4.675849159968178,5.752842084928606,4.537931034482758,1.0732407653,4.1266891821024405,11.562899927015302,5.155995659251221,0.28295,0.3528,0.2575427638145536,6.252951134090896,524,62.88,8.7,11.96,12.06,12.3,10.11,11.7,11.0,21,129,84,5,441,429,13,57,99.7,94.36,39.78,2.9,0.3529411764705882,0.3255813953488372,4,2.8,4.503625011489702,5.5087236364024434,4.642105263157895,0.7640050152,3.695584192680006,11.096720974166567,5.098490865766482
3_9_1,0.048799999999999996,0.03208999999999998,0.1019551841191586,-2.0255289162744887,106.0,-11.909999999999997,2.5,2.5500000000000007,1.580000000000001,2.1999999999999993,0.3700000000000001,2.3,3.7,5.0,33.0,17.0,0.0,89.0,89.0,5.0,10.0,-9.460000000000008,-12.029999999999987,-2.780000000000001,0.9999999999999998,0.005065666041275729,0.06979362101313319,0.0,-0.20000000000000018,-0.044802737139491455,-0.37275250638113455,0.21738451935081127,0.19614194000000007,-0.2072012531043983,0.20850733758126871,0.17636022514071215,-2.1556910569105696,2.0255289162744887,11.909999999999997,-17.0,-10.0,9.460000000000008,12.029999999999987,2.780000000000001,-0.19614194000000007,0.16607,0.27118,0.1835760629764945,3.4934598866666846,465,71.95,7.2,11.42,9.22,11.6,8.34,9.0,10.4,15,115,81,5,384,374,11,62,106.32,102.18,44.74,2.3,0.4512195121951219,0.4390243902439024,5,2.8,6.176125125206898,6.821292227279036,4.314606741573034,1.0256939,4.3329733201734175,10.453511890006485,4.560975609756097,0.11727,0.23909,0.0816208788573359,5.518988802941173,359,83.86,4.7,8.87,7.64,9.4,7.97,6.7,6.7,10,82,64,5,295,285,6,52,115.78,114.21,47.52,1.3,0.4461538461538462,0.3692307692307692,5,3.0,6.2209278623463895,7.194044733660171,4.097222222222222,0.82955196,4.540174573277816,10.245004552425216,4.384615384615385
3_9_2,0.04743,0.023559999999999998,0.1614093393109186,-8.570089233218997,272.0,-12.519999999999996,2.8000000000000007,3.01,2.5600000000000005,1.9000000000000004,0.8599999999999994,3.5999999999999996,6.4,15.0,71.0,40.0,0.0,231.0,226.0,7.0,17.0,-10.079999999999998,-10.5,-4.720000000000006,1.0,-0.021472392638036797,-0.0243902439024391,2.0,0.0,0.03500941404793956,-0.29334374422330356,0.34677087618264135,0.22833093999999998,0.12493770948145899,0.42560170337108794,0.3131957567026511,-22.303864176385645,8.570089233218997,12.519999999999996,-40.0,-17.0,10.079999999999998,10.5,4.720000000000006,-0.22833093999999998,0.16746,0.17859,0.4127431978719842,13.957971652075123,932,63.59,8.4,9.17,9.16,10.1,8.36,9.2,12.4,29,235,161,10,771,743,15,107,100.42,99.8,44.8,2.5,0.4785276073619632,0.4390243902439024,6,3.0,5.055711154349396,6.289080219385772,4.122994652406417,1.1922352102,3.932976611534807,11.056034424361759,4.585923029429924,0.12003,0.15503,0.2513338585610656,22.52806088529412,660,76.11,5.6,6.16,6.6,8.2,7.5,5.6,6.0,14,164,121,10,540,517,8,90,110.5,110.3,49.52,1.5,0.5,0.4634146341463415,4,3.0,5.020701740301456,6.582423963609076,3.776223776223776,0.9639042702,3.808038902053348,10.63043272099067,4.2727272727272725
3_9_3,0.09055,0.06634,0.1415495545746402,-7.88118834571873,218.0,-20.370000000000005,3.700000000000001,3.669999999999999,3.379999999999999,3.9000000000000004,1.5199999999999996,3.8000000000000007,3.8095238095238093,16.0,64.0,27.0,0.0,192.0,190.0,12.0,6.0,-15.469999999999999,-15.099999999999994,-5.799999999999997,1.2,0.03438030560271649,0.015012987012987034,1.0,0.875,0.13927460138997638,-0.22632060171066737,0.4544396274887603,0.14579721999999995,0.03898293928617402,0.033322604167752345,0.5013512633102533,-9.08756701619376,7.88118834571873,20.370000000000005,-27.0,-6.0,15.469999999999999,15.099999999999994,5.799999999999997,-0.14579721999999995,0.17052,0.17789,0.4099628077930151,17.836278665653825,903,61.16,9.3,10.37,11.2,11.5,9.04,11.8,10.666666666666666,33,226,148,8,755,726,17,91,97.97,93.2,41.14,3.0,0.5263157894736842,0.487012987012987,5,3.375,5.270303123185856,6.416720638489319,4.364161849710983,0.8305883555,4.410925807749488,11.53303347109071,4.850479803615264,0.07997,0.11155,0.2684132532183749,25.717467011372555,685,81.53,5.6,6.7,7.82,7.6,7.52,8.0,6.857142857142857,17,162,121,8,563,536,5,85,113.44,108.3,46.94,1.8,0.4919354838709677,0.472,4,2.5,5.13102852179588,6.643041240199986,3.9097222222222223,0.6847911355,4.371942868463314,11.499710866922957,4.349128540305011
