align_idx,unique_paragraph_id,mean_surprisal_gpt2,avg_mean_surprisal_gpt2,mean_surprisal_pythia,avg_mean_surprisal_pythia,SBERT,lexile,text_evaluator,o3-mini_simple_prompt,o3-mini_clear_prompt,o3-mini_clear_specific_prompt,llama-3.3-70b-versatile_simple_prompt,gemini-2.0-flash_simple_prompt,gpt-4o_simple_prompt,claude-sonnet-4-0_simple_prompt,gpt-5_simple_prompt,gemini-2.5-pro_simple_prompt,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_simple_specific_prompt,gpt-4o_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,gpt-5_simple_specific_prompt,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,gemini-2.0-flash_clear_prompt,claude-sonnet-4-0_clear_prompt,gpt-5_clear_prompt,gpt-4o_clear_prompt,gemini-2.5-pro_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt,gemini-2.0-flash_clear_specific_prompt,gpt-5_clear_specific_prompt,gpt-4o_clear_specific_prompt,gemini-2.5-pro_clear_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,CAREC,CAREC_M,CARES,CML2RI,flesch_reading_ease,flesch_kincaid_grade_score,gunning_fog_index,coleman_liau_index,smog_index,dale_chall_score,ARI,linsear_formula,difficult_words_count_textstats,syllable_count_textstats,text_length_textstats,sentence_count_textstats,char_count_textstats,letter_count_textstats,polysyllabcount_textstats,monosyllabcount_textstats,fernansex_huerta,szigriszt_pazos,gutierrez_polini,crawford,text_length,text_length_no_punc,sentence_count,cpidr_density,depid_density,word_length,raw_wordFreq_frequency,wordFreq_frequency,mean_entropy_gpt2,avg_mean_entropy_gpt2,mean_entropy_pythia,avg_mean_entropy_pythia,total_slor_gpt2,average_slor_gpt2,total_slor_pythia,average_slor_pythia,total_slor_gpt2_pimentel,average_slor_gpt2_pimentel,total_slor_pythia_pimentel,average_slor_pythia_pimentel,UID_superlin_1.25_gpt2,UID_superlin_1.5_gpt2,UID_superlin_2_gpt2,UID_var_sent_gpt2,UID_var_lang_gpt2,UID_local-var_gpt2,UID_max_gpt2,UID_superlin_1.25_pythia,UID_superlin_1.5_pythia,UID_superlin_2_pythia,UID_var_sent_pythia,UID_var_lang_pythia,UID_local-var_pythia,UID_max_pythia,UID_superlin_1.25_gpt2_pimentel,UID_superlin_1.5_gpt2_pimentel,UID_superlin_2_gpt2_pimentel,UID_var_sent_gpt2_pimentel,UID_var_lang_gpt2_pimentel,UID_local-var_gpt2_pimentel,UID_max_gpt2_pimentel,UID_superlin_1.25_pythia_pimentel,UID_superlin_1.5_pythia_pimentel,UID_superlin_2_pythia_pimentel,UID_var_sent_pythia_pimentel,UID_var_lang_pythia_pimentel,UID_local-var_pythia_pimentel,UID_max_pythia_pimentel,avg_UID_superlin_1.25_gpt2,avg_UID_superlin_1.5_gpt2,avg_UID_superlin_2_gpt2,avg_UID_var_sent_gpt2,avg_UID_var_lang_gpt2,avg_UID_local-var_gpt2,avg_UID_max_gpt2,avg_UID_superlin_1.25_pythia,avg_UID_superlin_1.5_pythia,avg_UID_superlin_2_pythia,avg_UID_var_sent_pythia,avg_UID_var_lang_pythia,avg_UID_local-var_pythia,avg_UID_max_pythia,avg_UID_superlin_1.25_gpt2_pimentel,avg_UID_superlin_1.5_gpt2_pimentel,avg_UID_superlin_2_gpt2_pimentel,avg_UID_var_sent_gpt2_pimentel,avg_UID_var_lang_gpt2_pimentel,avg_UID_local-var_gpt2_pimentel,avg_UID_max_gpt2_pimentel,avg_UID_superlin_1.25_pythia_pimentel,avg_UID_superlin_1.5_pythia_pimentel,avg_UID_superlin_2_pythia_pimentel,avg_UID_var_sent_pythia_pimentel,avg_UID_var_lang_pythia_pimentel,avg_UID_local-var_pythia_pimentel,avg_UID_max_pythia_pimentel,max_embedding_depth_heuristic,avg_embedding_depth_heuristic,text_id,s_idx,sentence,level,max_embedding_depth,avg_embedding_depth
758,3_6_Ele_3,5.952495574951172,5.952495774802039,6.719772338867188,6.719772496644189,-0.32696,10,550.0,8,20,10,6.0,4.0,5.0,8.0,7.0,6.0,6.0,4.0,6.0,8.0,6.0,4.0,5.0,70.0,15.0,20.0,20.0,5.0,10.0,70.0,12.0,4.0,4.0,15.0,0.05212,0.21394,-0.1162949303773919,-5.614027854545455,71.14,7.6,11.51,10.03,0.0,13.77,10.6,10.5,5,24,17,1,85,81,2,12,105.5,101.88,43.03,2.3,17,17,1,0.5,0.5,4.882352941176471,30.4939141764706,13.051844923299914,8.584227409432916,8.584227409432916,9.905051322544322,9.905051322544322,3.0943680820775445,3.0943680820775445,2.3272886310109384,2.3272886310109384,3.0776668392526925,3.0776668392526925,2.2657488872578977,2.2657488872578977,10.08409156571005,17.514936682436193,56.464508896195696,21.03247375011292,24.07474864969948,42.67676846027968,18.35989038646221,11.62165043640131,20.54564929322342,67.94477117151922,22.792272769232053,25.84847558504893,50.49792897594564,18.16315251588821,10.124873725712073,17.606952964685647,56.93062090400255,21.299479150941888,24.40029399258225,43.86775285555766,18.579060167074203,11.77702449045281,20.90613509235225,69.68583659731075,23.702510945748536,26.97766844675274,52.86688172217577,18.16466189082712,10.08409156571005,17.514936682436193,56.464508896195696,21.03247375011292,24.07474864969948,42.67676846027968,18.35989038646221,11.62165043640131,20.54564929322342,67.94477117151922,22.792272769232053,25.84847558504893,50.49792897594564,18.16315251588821,10.124873725712073,17.606952964685647,56.93062090400255,21.299479150941888,24.40029399258225,43.86775285555766,18.579060167074203,11.77702449045281,20.90613509235225,69.68583659731075,23.702510945748536,26.97766844675274,52.86688172217577,18.16466189082712,2,2.0,3_6_3,3.0,"Unlike mopeds, you can usually ride e-bicycles on bike lanes and they can't travel faster than 20mph.",Ele,2.0,2.0
759,3_6_Adv_4,5.13654088973999,5.136540839448571,6.038515090942383,6.038515225052834,-0.44249,1080,819.0,11,20,15,9.0,7.0,11.0,8.0,10.0,11.0,9.0,7.0,10.0,8.0,8.0,10.0,20.0,65.0,15.0,10.0,10.0,10.0,10.0,65.0,6.0,5.0,5.0,25.0,0.20189,0.37989,0.0388427684669884,-2.846105500000008,55.24,9.5,11.4,11.42,0.0,10.35,11.0,9.0,5,25,16,1,83,80,2,9,94.52,93.49,41.1,3.0,16,16,1,0.5,0.375,5.0,113.20348124999998,10.777575554640125,6.407478377223015,6.407478377223015,8.297312277369201,8.297312277369201,2.333914634901829,2.333914634901829,1.4318839008475504,1.4318839008475504,2.317036783436277,2.317036783436277,1.343841757449935,1.343841757449935,8.2880667588856,13.60806004404843,38.143090764489656,11.759135180390665,12.62080528724031,19.806699019338023,11.967204570770264,10.023909660416791,16.888347610699334,49.59327771400506,13.12904417263326,14.267962591252536,22.22348051219392,12.30037784576416,8.334704314144707,13.705747856281874,38.48487511988844,11.927247443384426,12.8205365441675,20.361297007055903,11.963627340272067,10.26631943610968,17.448456564372865,52.06187302020729,14.526592140135472,15.861179341368148,24.530767605186742,12.28923004004173,8.2880667588856,13.60806004404843,38.143090764489656,11.759135180390665,12.62080528724031,19.806699019338023,11.967204570770264,10.023909660416791,16.888347610699334,49.59327771400506,13.12904417263326,14.267962591252536,22.22348051219392,12.30037784576416,8.334704314144707,13.705747856281874,38.48487511988844,11.927247443384426,12.8205365441675,20.361297007055903,11.963627340272067,10.26631943610968,17.448456564372865,52.06187302020729,14.526592140135472,15.861179341368148,24.530767605186742,12.28923004004173,4,4.0,3_6_4,1.0,"To succeed, the electric bike business in the US must clear legal, cultural and financial hurdles.",Adv,2.0,2.0
760,3_6_Adv_4,4.014838695526123,4.014838627974192,4.947758674621582,4.947758181889852,-0.37803,0,690.0,8,10,5,7.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,5.0,65.0,15.0,15.0,10.0,5.0,10.0,65.0,20.0,5.0,5.0,15.0,0.20758,0.36892,0.0046272573044125,-2.571605563636368,73.17,6.8,8.67,11.88,0.0,12.8,11.8,7.5,4,21,15,1,82,77,1,10,107.54,104.62,40.16,2.1,15,15,1,0.5294117647058824,0.5882352941176471,5.266666666666667,55.236553333333326,11.515468263740267,7.99774129120633,7.99774129120633,9.466819453239442,9.466819453239442,3.9670867339869016,3.9670867339869016,2.6819511557731373,2.6819511557731373,3.941457295477552,3.941457295477552,2.608030729658985,2.608030729658985,6.355464927912126,10.519780308652129,32.51173743290256,16.392896567596587,16.430316364958788,27.429188195251488,17.886945724487305,9.152966842803504,16.707040943753533,64.33137750062383,36.241767536170734,36.34974694468773,52.709627211944216,26.70180368423462,6.400275855275607,10.606365589744348,32.90262147179121,16.577328182842102,16.60548922995951,28.25846333083846,18.02582144737244,9.280386561342072,16.935554365657673,65.24111655843424,36.36249128771647,36.52451575552356,53.64048744216084,26.88221687078476,6.355464927912126,10.519780308652129,32.51173743290256,16.392896567596587,16.430316364958788,27.429188195251488,17.886945724487305,9.152966842803504,16.707040943753533,64.33137750062383,36.241767536170734,36.34974694468773,52.709627211944216,26.70180368423462,6.400275855275607,10.606365589744348,32.90262147179121,16.577328182842102,16.60548922995951,28.25846333083846,18.02582144737244,9.280386561342072,16.935554365657673,65.24111655843424,36.36249128771647,36.52451575552356,53.64048744216084,26.88221687078476,2,2.0,3_6_4,2.0,"E-bikes are banned in some states, including New York, although the law isn't strictly enforced.",Adv,3.0,3.0
761,3_6_Adv_4,5.515262603759766,5.515262235328555,6.439858913421631,6.4398591786623,-0.50045,1350,560.0,11,35,15,7.0,7.0,8.0,10.0,11.0,10.0,6.0,7.0,8.0,10.0,11.0,10.0,5.0,65.0,25.0,22.0,25.0,28.0,10.0,60.0,20.0,20.0,18.0,25.0,-0.03099,0.13701,-0.0006992384812179,-10.134253516666677,59.64,9.9,12.0,13.17,0.0,12.52,14.5,12.0,4,29,20,1,110,105,2,15,96.44,96.5,37.28,2.7,20,20,1,0.5238095238095238,0.4285714285714285,5.3,48.57226850000001,12.136317408285771,7.574432714469731,7.574432714469731,9.182848400436342,9.182848400436342,2.897003853608575,2.897003853608575,1.9723804916161585,1.9723804916161585,2.8798917818808234,2.8798917818808234,1.908857483852725,1.908857483852725,9.24870599013204,15.842500737658716,48.99988132471887,18.581895008260627,20.29009366384188,35.84625096834952,15.424005508422852,11.078971022988153,19.449981340415903,63.04789936630762,21.575926064504426,23.732455621372885,36.49483169544713,18.707019090652462,9.28979777912691,15.9340938435151,49.40121013742713,18.79417627912975,20.547398054060288,36.416645884738514,15.424114034278318,11.222015068585346,19.7585876126512,64.38131390905099,22.087145140356768,24.434278557320603,37.09637240332987,18.874814316630363,9.24870599013204,15.842500737658716,48.99988132471887,18.581895008260627,20.29009366384188,35.84625096834952,15.424005508422852,11.078971022988153,19.449981340415903,63.04789936630762,21.575926064504426,23.732455621372885,36.49483169544713,18.707019090652462,9.28979777912691,15.9340938435151,49.40121013742713,18.79417627912975,20.547398054060288,36.416645884738514,15.424114034278318,11.222015068585346,19.7585876126512,64.38131390905099,22.087145140356768,24.434278557320603,37.09637240332987,18.874814316630363,2,2.0,3_6_4,3.0,"Traditionalists who own and staff bike shops don't like putting motors on bicycles, citing, among other things, the added weight.",Adv,2.0,2.0
762,3_6_Adv_4,6.9148125648498535,8.14806949198246,8.247037887573242,9.924818408489228,-0.50045,70,409.0,3,1,1,6.0,3.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,75.0,15.0,5.0,5.0,1.0,1.0,70.0,6.0,5.0,1.0,8.0,0.25607,0.38893,-0.1084306726602196,3.0598502666666576,108.7,-0.8,2.0,3.22,0.0,10.2,3.2,1.5,0,11,10,2,47,43,0,9,135.74,133.31,51.74,-2.2,10,10,2,0.4615384615384615,0.8461538461538461,4.5,41.2761365,12.89955519023,10.36184998601675,12.34350118637085,12.123240715265274,15.061257266998291,2.0264934722347405,0.7691698922502723,0.6941989397643354,-1.7740149891587371,2.014833196230627,0.7521394662305472,0.6707542462753352,-1.911820420357144,12.240187214066802,22.03582266373418,74.13439107314734,26.319975757483974,33.64526544941766,81.34084496294821,16.199097394943237,15.388780684097824,29.27473058622089,110.56515325043,42.5506371717598,53.28104663407889,128.0917637655005,20.484707832336422,12.282007556702483,22.14747383936016,74.74144344461358,26.76563528761865,34.15417865081247,82.87592504220243,16.20101721212268,15.509424279655445,29.6658200036055,113.37824867233287,44.976481881280506,55.86103798624539,136.01873469647057,20.5642329454422,15.158469080257571,28.483652028391965,104.20038135850272,36.83266676130089,52.86771053650948,112.8590967440646,17.04303416609764,21.4450105541237,43.68764989668449,189.62906374931904,72.00058353453248,107.49559063771623,207.25726612553683,23.593435794115067,15.2304878662857,28.689057374763564,105.40175439920355,37.75737143811831,53.92574632902264,115.79134055562209,17.113431302830577,21.83834337929278,44.707575930413725,195.61959882786223,75.0111185368645,112.11596462376356,216.6832314261163,23.72335912287236,2,1.5,3_6_4,4.0,Some e-bikes are close to 30kg. E-bikes are also pricey.,Adv,1.0,1.0
763,3_6_Adv_4,4.97307825088501,4.973077935563098,6.000378131866455,6.000378112132485,-1.01392,1590,1050.0,12,15,20,7.0,7.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,10.0,9.0,9.0,5.0,65.0,25.0,24.0,15.0,20.0,10.0,65.0,28.0,15.0,18.0,25.0,0.05424,0.21024,0.2425101206372058,1.1033300090909035,69.62,8.1,11.72,9.69,0.0,11.38,11.1,11.25,8,53,37,2,183,172,4,27,103.97,99.09,43.63,2.5,37,37,1,0.5128205128205128,0.5121951219512195,4.756756756756757,67.55704867567567,11.748198813897892,7.795737742773585,7.795737742773585,9.44373168172063,9.44373168172063,3.023554206101019,3.023554206101019,1.6305100177277754,1.6305100177277754,3.009146895876276,3.009146895876276,1.6153723660946062,1.6153723660946062,8.880023673249802,16.036799252607313,57.91010068825869,31.69901139680345,32.52967425937929,59.47721977947816,26.840901169925928,11.910998481727855,22.80741919720168,94.86728592429084,52.45175283565694,54.827543074587,114.74289269076462,40.37445902824402,8.922923660996643,16.129522475139833,58.17151662268691,31.81269822033126,32.66983050253437,59.65214487541198,26.84013985627098,11.917737944926245,22.748613664611103,93.83213634213136,51.21919950566962,53.64188403050609,112.5923828523769,40.37592568574473,8.880023673249802,16.036799252607313,57.91010068825869,31.69901139680345,32.52967425937929,59.47721977947816,26.840901169925928,11.910998481727855,22.80741919720168,94.86728592429084,52.45175283565694,54.827543074587,114.74289269076462,40.37445902824402,8.922923660996643,16.129522475139833,58.17151662268691,31.81269822033126,32.66983050253437,59.65214487541198,26.84013985627098,11.917737944926245,22.748613664611103,93.83213634213136,51.21919950566962,53.64188403050609,112.5923828523769,40.37592568574473,4,4.0,3_6_4,5.0,"While low-end models sell for as little as $700, Court Rye, the founder and editor of ElectricBikeReview.com, a popular website, says riders should expect to pay at least $1,500 for a quality e-bike with a good battery.",Adv,3.0,3.0
764,3_6_Adv_4,6.201003551483154,6.201003674949918,8.40636920928955,8.40636956691742,-0.44249,-80,270.0,4,15,10,6.0,4.0,9.0,8.0,6.0,4.0,6.0,3.0,8.0,8.0,6.0,4.0,1.0,50.0,15.0,7.0,5.0,1.0,10.0,40.0,14.0,5.0,3.0,15.0,-0.05528,0.13472,-0.1963296940538944,1.7509332999999856,89.75,2.5,2.8,12.36,0.0,6.24,11.0,2.5,1,9,7,1,43,39,0,5,121.7,119.74,38.71,-0.1,7,7,1,0.7,0.6,6.0,20.436000000000003,11.1320164634291,9.383877888321877,9.383877888321877,10.926324011491875,10.926324011491875,1.515145899747646,1.515145899747646,-0.6901760269091984,-0.6901760269091984,1.4771198673853132,1.4771198673853132,-0.8727226144037995,-0.8727226144037995,10.66827534211848,18.804074802432293,62.17260545592689,23.72045341544069,27.69134785809076,21.573521068116523,16.86772468034178,14.871369441011732,26.557356239835794,86.7376290534394,16.07171821839757,27.87053687844715,27.944793741493186,15.734432076336816,10.753638101180629,18.9787768777962,62.82855688583034,23.90336153953172,28.027251695996178,21.52706714778407,16.895983391441405,15.29840119590771,27.50521739015615,90.98819066408704,17.219873139199045,30.306088517587305,30.06093575343695,15.843242173315955,10.66827534211848,18.804074802432293,62.17260545592689,23.72045341544069,27.69134785809076,21.573521068116523,16.86772468034178,14.871369441011732,26.557356239835794,86.7376290534394,16.07171821839757,27.87053687844715,27.944793741493186,15.734432076336816,10.753638101180629,18.9787768777962,62.82855688583034,23.90336153953172,28.027251695996178,21.52706714778407,16.895983391441405,15.29840119590771,27.50521739015615,90.98819066408704,17.219873139199045,30.306088517587305,30.06093575343695,15.843242173315955,3,3.0,3_6_4,6.0,Top-of-the-line models cost more than twice that.,Adv,2.0,2.0
759,3_6_Ele_4,5.0395917892456055,5.0395916402339935,5.34117603302002,5.341175802052021,-0.50045,1090,910.0,12,15,15,9.0,7.0,10.0,8.0,12.0,10.0,7.0,7.0,8.0,8.0,8.0,10.0,5.0,65.0,15.0,10.0,10.0,10.0,10.0,60.0,10.0,25.0,5.0,25.0,0.23069,0.40869,0.0474543700207665,-3.834950339999999,55.24,9.5,11.4,13.63,0.0,11.34,12.8,9.0,6,26,16,1,89,86,2,8,94.52,89.6,37.46,3.3,16,16,1,0.5,0.375,5.375,113.12099999999998,10.784069519923388,6.57680943608284,6.57680943608284,7.579091727733612,7.579091727733612,2.435368170031782,2.435368170031782,2.1337676579146345,2.1337676579146345,2.4200286108246045,2.4200286108246045,2.04626696460173,2.04626696460173,7.994539897413783,12.879861925945525,34.708691115278334,9.311332474547532,10.002408146657691,18.757975652625817,11.496398448944092,8.618615726694618,14.150524075166953,39.79065275381561,11.26245190138575,11.399217790585656,18.53555677542085,11.875085353851318,8.042203113492407,12.984184243392209,35.07646900670701,9.524265216475646,10.241080036708434,19.21496606547032,11.495340945475618,8.809053648108595,14.514425309579195,40.90712483936958,11.436553757554858,11.645694807722164,19.292788616708247,11.871184908086434,7.994539897413783,12.879861925945525,34.708691115278334,9.311332474547532,10.002408146657691,18.757975652625817,11.496398448944092,8.618615726694618,14.150524075166953,39.79065275381561,11.26245190138575,11.399217790585656,18.53555677542085,11.875085353851318,8.042203113492407,12.984184243392209,35.07646900670701,9.524265216475646,10.241080036708434,19.21496606547032,11.495340945475618,8.809053648108595,14.514425309579195,40.90712483936958,11.436553757554858,11.645694807722164,19.292788616708247,11.871184908086434,4,4.0,3_6_4,1.0,"To succeed, the electric bike business in the US must overcome legal, cultural and financial challenges.",Ele,2.0,2.0
760,3_6_Ele_4,4.010440349578857,4.01044037938118,4.584959506988525,4.584960088133812,-0.37803,-20,280.0,3,2,10,6.0,3.0,5.0,8.0,5.0,4.0,6.0,3.0,5.0,6.0,5.0,3.0,1.0,85.0,15.0,7.0,5.0,1.0,1.0,85.0,6.0,5.0,1.0,15.0,0.20137,0.38537,-0.1207182147996184,3.0336005285714265,93.14,3.3,8.13,6.02,0.0,10.81,5.4,6.0,1,14,12,1,53,50,1,11,122.6,122.15,50.58,0.6,12,12,1,0.3846153846153846,0.5384615384615384,4.25,84.8243,9.912806055312492,8.080940186977386,8.080940186977386,9.051969468593596,9.051969468593596,2.860602937139176,2.860602937139176,1.845636953410608,1.845636953410608,2.841975261866569,2.841975261866569,1.7639049668748177,1.7639049668748177,6.445166379136549,10.909233867873246,35.607807904387506,19.52425405400737,19.563394311449382,32.015320824891084,17.886945724487305,8.917140524476123,16.90135240279043,70.50652271893811,45.25191157820313,45.25483142592037,62.16579735782473,26.70180368423462,6.4830034617647145,10.990374062696366,36.02354369869114,19.79023285900972,19.82234954661625,32.70703206627348,18.02582144737244,9.078238377962606,17.219842681809123,71.85583067679829,45.77306812144818,45.791500963147406,63.98955723385456,26.88221687078476,6.445166379136549,10.909233867873246,35.607807904387506,19.52425405400737,19.563394311449382,32.015320824891084,17.886945724487305,8.917140524476123,16.90135240279043,70.50652271893811,45.25191157820313,45.25483142592037,62.16579735782473,26.70180368423462,6.4830034617647145,10.990374062696366,36.02354369869114,19.79023285900972,19.82234954661625,32.70703206627348,18.02582144737244,9.078238377962606,17.219842681809123,71.85583067679829,45.77306812144818,45.791500963147406,63.98955723385456,26.88221687078476,3,3.0,3_6_4,2.0,"E-bikes are banned in some states in the US, including New York.",Ele,2.0,2.0
761,3_6_Ele_4,4.332600116729736,4.332599612077077,5.190474033355713,5.190473699569703,0.04935,-10,140.0,7,2,5,3.0,3.0,4.0,4.0,7.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,1.0,65.0,15.0,8.0,5.0,2.0,1.0,60.0,6.0,8.0,1.0,15.0,0.0735,0.2515,-0.1486408953791911,-4.15051455555556,81.63,5.6,8.67,9.21,0.0,9.64,8.7,7.5,2,19,15,1,72,70,1,12,113.54,112.92,44.68,1.4,15,15,1,0.5,0.4375,4.733333333333333,17.86774,11.645431756782706,6.319597414818903,6.319597414818903,7.128690287160377,7.128690287160377,3.739406242908143,3.739406242908143,2.881432872416616,2.881432872416616,3.726918127397162,3.726918127397162,2.7705208477211896,2.7705208477211896,6.597128762069479,10.217441787931914,25.62808089966796,6.856727931645112,6.87218397728771,10.615205239703387,9.837811470031738,8.183660862700853,13.08336282520428,34.686846403080615,7.744878101336324,7.792928633577281,17.628856099874515,11.73317813873291,6.640532936737251,10.326881225001422,26.114659478818364,7.234938740406582,7.253655842705815,11.690623754497578,9.898918405175207,8.426032547393012,13.584923513363169,36.62333255399002,8.517670557956363,8.626647356482923,18.980162032849584,11.742906093597412,6.597128762069479,10.217441787931914,25.62808089966796,6.856727931645112,6.87218397728771,10.615205239703387,9.837811470031738,8.183660862700853,13.08336282520428,34.686846403080615,7.744878101336324,7.792928633577281,17.628856099874515,11.73317813873291,6.640532936737251,10.326881225001422,26.114659478818364,7.234938740406582,7.253655842705815,11.690623754497578,9.898918405175207,8.426032547393012,13.584923513363169,36.62333255399002,8.517670557956363,8.626647356482923,18.980162032849584,11.742906093597412,2,2.0,3_6_4,3.0,Some bike shops don't like putting motors on bicycles because it makes them too heavy.,Ele,3.0,3.0
762,3_6_Ele_4,7.095498085021973,8.495783037609524,8.664349555969238,10.417799843682182,-0.08946,340,50.0,3,2,1,4.0,3.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,75.0,5.0,5.0,2.0,1.0,1.0,75.0,5.0,5.0,1.0,8.0,0.33882,0.49982,-0.0294719482853517,0.1870529888888867,83.83,2.7,6.24,7.96,0.0,10.88,7.5,1.75,1,13,9,2,51,47,1,6,118.25,112.35,42.97,-1.0,9,9,2,0.5,0.8333333333333334,5.444444444444445,9.781907222222223,14.40308087227182,10.297497805621887,12.572492572996351,12.41617484887441,15.347428374820286,2.887973953237741,1.3904666866479596,1.3191714990393406,-1.1988706473888675,2.8754741363878225,1.3675198739465482,1.2967496319700698,-1.3734277357916658,12.14004884856134,21.097292539683508,66.45834701187512,16.11249717450305,24.448486523781263,32.54560338880052,16.199097394943237,15.614144804293923,28.59120856083883,100.20828712643504,25.13848030906685,38.776156153753774,53.19463184179189,20.484707832336422,12.172431883148493,21.17349042764644,66.82027771255117,16.296887205214794,24.705212025947148,33.15648363203062,16.20101721212268,15.697576427171883,28.8286061790417,101.65411399665368,26.195265617918995,39.9990486329817,55.38918463569972,20.5642329454422,15.226223535228096,27.98364403361308,98.7118946441467,27.29854416243893,45.47255625529301,74.27216944759427,17.04303416609764,21.44958118293861,42.67774270251148,178.66317320036455,57.22820108716631,93.8184128247926,146.74320684688666,23.593435794115067,15.30146142712147,28.182109547815784,99.7968335396695,27.980740840857315,46.36436240219934,76.58051531043188,17.113431302830577,21.88189976904038,43.693527078788,183.82387262421872,58.52335615796513,97.24353964552829,152.93833685365766,23.72335912287236,2,1.5,3_6_4,4.0,Some e-bikes weigh nearly 30kg. E-bikes are also expensive.,Ele,1.0,1.0
763,3_6_Ele_4,4.675434112548828,4.675434261383045,5.343155860900879,5.343155761559804,-0.07571,1190,430.0,6,5,10,6.0,4.0,8.0,8.0,7.0,6.0,6.0,4.0,6.0,8.0,7.0,6.0,5.0,65.0,15.0,10.0,5.0,5.0,10.0,60.0,12.0,5.0,5.0,15.0,0.02751,0.20551,0.0208081192702347,5.284664016666667,92.46,5.6,10.3,5.34,0.0,10.69,8.8,11.5,2,24,21,1,88,82,1,19,119.42,114.64,49.97,1.2,21,21,1,0.5454545454545454,0.5416666666666666,4.0,45.841219095238095,11.3211678958425,7.367761171999431,7.367761171999431,8.459882520494007,8.459882520494007,3.1718089515347936,3.1718089515347936,2.5041808291298664,2.5041808291298664,3.1645897282583144,3.1645897282583144,2.435179960113371,2.435179960113371,7.3461424596542,11.709197893819224,30.80683469651088,8.947220279807633,9.165455994884924,14.309778564142448,11.768597602844238,8.568270212383405,13.94373153599743,38.31982987450089,9.771595508244776,9.909751773234609,14.381063905480346,12.382857203483582,7.384374451397337,11.822707317901251,31.43930732356469,9.512134891790158,9.737167746238702,15.625201305465788,11.920826122164726,8.77047053841644,14.449572525402846,40.83881880465564,11.548472472633376,11.742684244999928,18.020342246185898,12.939768195152284,7.3461424596542,11.709197893819224,30.80683469651088,8.947220279807633,9.165455994884924,14.309778564142448,11.768597602844238,8.568270212383405,13.94373153599743,38.31982987450089,9.771595508244776,9.909751773234609,14.381063905480346,12.382857203483582,7.384374451397337,11.822707317901251,31.43930732356469,9.512134891790158,9.737167746238702,15.625201305465788,11.920826122164726,8.77047053841644,14.449572525402846,40.83881880465564,11.548472472633376,11.742684244999928,18.020342246185898,12.939768195152284,3,3.0,3_6_4,5.0,"While cheap bikes sell for just $700, you will pay at least $1,500 for a quality e-bike with a good battery.",Ele,2.0,2.0
