index,text_id,s_idx,sentence,align_idx,level,unique_paragraph_id,total_integration_cost,avg_integration_cost,max_integration_cost
1002,2_7_6,5.0,"""If you are part of the 1%, you still have problems.",502,Ele,2_7_Ele_6,6.0,0.375,3.0
1003,2_7_6,6.0,There are other parts of your life.,503,Ele,2_7_Ele_6,3.0,0.375,1.0
1004,2_7_6,7.0,"Money is not the only thing,"" he said.",504,Ele,2_7_Ele_6,4.0,0.3333333333333333,2.0
1005,2_7_6,8.0,"""Your problems are real.""",505,Ele,2_7_Ele_6,1.0,0.14285714285714285,1.0
1010,2_8_1,1.0,"From all across Rwanda, and even parts of neighboring Burundi, people flock to the southern town of Butare to a little shop called Inzozi Nziza (Sweet Dreams).",506,Adv,2_8_Adv_1,22.0,0.6875,12.0
1011,2_8_1,2.0,"They come for a taste of the unknown, something most have never tasted - the sweet, cold, velvety embrace of ice cream.",507,Adv,2_8_Adv_1,8.0,0.2962962962962963,2.0
1012,2_8_1,3.0,"Here, at the central African country's first ice-cream parlor, customers can buy scoops in sweet cream, passion fruit, strawberry and pineapple flavors.",508,Adv,2_8_Adv_1,13.0,0.4482758620689655,6.0
1013,2_8_1,4.0,"Toppings include fresh fruit, honey, chocolate chips and granola.",509,Adv,2_8_Adv_1,6.0,0.5,1.0
1014,2_8_1,5.0,Black tea and coffee are also on sale.,510,Adv,2_8_Adv_1,5.0,0.5555555555555556,2.0
1015,2_8_1,1.0,"From all across Rwanda, and even from Burundi, people are coming to the southern town of Butare to a little shop called Inzozi Nziza (Sweet Dreams).",506,Ele,2_8_Ele_1,13.0,0.40625,4.0
1016,2_8_1,2.0,"They come for a taste of something new, something most of them have never tasted before - sweet, cold ice cream.",507,Ele,2_8_Ele_1,6.0,0.25,1.0
1017,2_8_1,3.0,"Here, at the central African country's first ice-cream shop, customers can buy ice cream in sweet cream, passion fruit, strawberry and pineapple flavors.",508,Ele,2_8_Ele_1,13.0,0.43333333333333335,6.0
1018,2_8_1,4.0,"Toppings include fresh fruit, honey, chocolate chips and granola.",509,Ele,2_8_Ele_1,6.0,0.5,1.0
1019,2_8_1,5.0,They can also buy black tea and coffee.,510,Ele,2_8_Ele_1,4.0,0.4,2.0
1020,2_8_2,1.0,"The shop, which has ""ice cream, coffee, dreams"" across its signage, is milking local curiosity about the dessert - and ""changing lives"" in the process, says Inzozi Nziza's manager, Louise Ingabire.",511,Adv,2_8_Adv_2,24.0,0.5454545454545454,6.0
1021,2_8_2,2.0,"""Ice cream is important,"" she says between mouthfuls of a honey-flavored offering.",512,Adv,2_8_Adv_2,5.0,0.29411764705882354,2.0
1022,2_8_2,3.0,"""Some Rwandans like ice cream, but it's a new thing.",513,Adv,2_8_Adv_2,3.0,0.21428571428571427,1.0
1023,2_8_2,4.0,"We still have some work to do, to tell others that they'll enjoy it.""",514,Adv,2_8_Adv_2,10.0,0.5263157894736842,4.0
1024,2_8_2,5.0,"True to Inzozi Nziza's motto, the shop can certainly make dreams come true.",515,Adv,2_8_Adv_2,9.0,0.5,3.0
1025,2_8_2,6.0,"""I didn't have a job before: I just stayed at home.",516,Adv,2_8_Adv_2,5.0,0.3125,2.0
1026,2_8_2,7.0,"Now, I have a vision for the future.",517,Adv,2_8_Adv_2,4.0,0.36363636363636365,2.0
1027,2_8_2,8.0,"I am making money and I can give some of it to my family,"" says the 27-year-old.",518,Adv,2_8_Adv_2,11.0,0.5238095238095238,7.0
1028,2_8_2,1.0,"The shop, which has ""ice cream, coffee, dreams"" written on its signs, is taking advantage of local people's curiosity about ice cream - and the shop is also ""changing lives,"" says Inzozi Nziza's manager, Louise Ingabire.",511,Ele,2_8_Ele_2,33.0,0.6470588235294118,10.0
1029,2_8_2,2.0,"""Ice cream is important,"" she says between mouthfuls of honey-flavored ice cream.",512,Ele,2_8_Ele_2,5.0,0.29411764705882354,2.0
1030,2_8_2,3.0,"""Some Rwandans like ice cream, but it's a new thing.",513,Ele,2_8_Ele_2,3.0,0.21428571428571427,1.0
1031,2_8_2,4.0,"We still have some work to do, to tell others that they'll enjoy it.""",514,Ele,2_8_Ele_2,10.0,0.5263157894736842,4.0
1032,2_8_2,5.0,The shop can certainly make dreams come true.,515,Ele,2_8_Ele_2,5.0,0.5,2.0
1033,2_8_2,6.0,"""I didn't have a job before: I just stayed at home.",516,Ele,2_8_Ele_2,5.0,0.3125,2.0
1034,2_8_2,7.0,"Now, I have a vision for the future.",517,Ele,2_8_Ele_2,4.0,0.36363636363636365,2.0
1035,2_8_2,8.0,"I am making money and I can give some of it to my family,"" says the 27-year-old.",518,Ele,2_8_Ele_2,11.0,0.5238095238095238,7.0
1036,2_8_3,1.0,"Butare, which has 89,600 residents and is located 135km south of the capital, Kigali, is the home of the National University of Rwanda.",519,Adv,2_8_Adv_3,14.0,0.5,6.0
1037,2_8_3,2.0,Inzozi Nziza has become a hub for tired students looking to treat themselves to something cool and different.,520,Adv,2_8_Adv_3,7.0,0.3684210526315789,2.0
1038,2_8_3,3.0,"""It's something uniting people here,"" Kalisa Migendo, a 24-year-old agriculture student, says.",521,Adv,2_8_Adv_3,12.0,0.6,7.0
1039,2_8_3,4.0,"""If you need to go out and talk to a friend, a girl or a boy, you come to Inzozi Nziza for an ice cream.""",522,Adv,2_8_Adv_3,15.0,0.5,6.0
1040,2_8_3,5.0,Most of the ingredients are sourced locally and the milk comes from a depot in nearby Nyanza.,523,Adv,2_8_Adv_3,8.0,0.42105263157894735,3.0
1041,2_8_3,6.0,The vanilla beans and cocoa are imported.,524,Adv,2_8_Adv_3,3.0,0.375,1.0
1042,2_8_3,1.0,"Butare has 89,600 residents and is 135km south of the capital, Kigali. It is the home of the National University of Rwanda.",519,Ele,2_8_Ele_3,9.0,0.36,1.0
1043,2_8_3,3.0,Inzozi Nziza has become a meeting place for students who want to treat themselves to something cool and different.,520,Ele,2_8_Ele_3,6.0,0.3,1.0
1044,2_8_3,4.0,"""The shop is uniting people here,"" Kalisa Migendo, a 24-year-old student, says.",521,Ele,2_8_Ele_3,11.0,0.5789473684210527,6.0
1045,2_8_3,5.0,"""If you need to go out and talk to a friend, a girl or a boy, you come to Inzozi Nziza for an ice cream.""",522,Ele,2_8_Ele_3,15.0,0.5,6.0
1046,2_8_3,6.0,Most of the ingredients are from local sources and the milk comes from nearby Nyanza.,523,Ele,2_8_Ele_3,7.0,0.4375,2.0
1047,2_8_3,7.0,The vanilla beans and cocoa are imported.,524,Ele,2_8_Ele_3,3.0,0.375,1.0
1048,2_8_4,1.0,Inzozi Nziza was opened by the theater director Odile Gakire Katese.,525,Adv,2_8_Adv_4,4.0,0.3076923076923077,2.0
1049,2_8_4,2.0,"She met Alexis Miesen and Jennie Dundas, co-founders of Blue Marble Ice Cream in Brooklyn, New York, and formed a partnership with them to open the shop in 2010.",526,Adv,2_8_Adv_4,20.0,0.6060606060606061,10.0
1050,2_8_4,3.0,"""An ice-cream shop, Katese proposed, might help to put the human pieces back together by rebuilding spirits, hopes and family traditions,"" Miesen says.",527,Adv,2_8_Adv_4,25.0,0.78125,9.0
1051,2_8_4,4.0,"At the start, Miesen and Dundas owned the shop in partnership with its staff and had shares in the business, which is a cooperative and non-profit.",528,Adv,2_8_Adv_4,14.0,0.4827586206896552,5.0
1052,2_8_4,5.0,"They did not set financial targets, but waited for 18 months before they transferred their shares to the women, who had by then proved their business credentials.",529,Adv,2_8_Adv_4,9.0,0.3,1.0
1053,2_8_4,1.0,Inzozi Nziza was opened by Odile Gakire Katese.,525,Ele,2_8_Ele_4,4.0,0.4,2.0
1054,2_8_4,2.0,"She met Alexis Miesen and Jennie Dundas, co-founders of Blue Marble Ice Cream in Brooklyn, New York. The three women formed a partnership to open the shop in 2010.",526,Ele,2_8_Ele_4,13.0,0.3939393939393939,2.0
1055,2_8_4,4.0,"At the start, Miesen and Dundas owned the shop in partnership with its employees and had shares in the business, which is a cooperative.",528,Ele,2_8_Ele_4,15.0,0.5555555555555556,5.0
1056,2_8_4,5.0,"After 18 months, they gave their shares to the women employees, who by then could control the business by themselves.",529,Ele,2_8_Ele_4,9.0,0.391304347826087,2.0
1058,2_8_5,1.0,"Though ice cream is somewhat new to Rwanda, Ndangiza is enthused by the idea of the shop.",530,Adv,2_8_Adv_5,10.0,0.47619047619047616,4.0
1059,2_8_5,2.0,"""I think it's great.",531,Adv,2_8_Adv_5,1.0,0.14285714285714285,1.0
1060,2_8_5,3.0,"It requires a lot of skills and changing people's mindsets because selling and eating ice cream is not part of Rwanda's culture"".",532,Adv,2_8_Adv_5,14.0,0.5384615384615384,5.0
1061,2_8_5,4.0,"The Butare shop employs nine women, who spend their spare time practicing with Ingoma Nshya, Rwanda's first and only female drumming troupe, which was established by Katese ten years ago.",533,Adv,2_8_Adv_5,14.0,0.3888888888888889,2.0
1062,2_8_5,5.0,"The musicians are Hutu and Tutsi women, some survivors of the 1994 genocide, during which almost a million Tutsis and moderate Hutus were killed.",534,Adv,2_8_Adv_5,13.0,0.4482758620689655,4.0
1063,2_8_5,6.0,"Some members of Ingoma Nshya are widows, some orphans.",535,Adv,2_8_Adv_5,5.0,0.45454545454545453,2.0
1064,2_8_5,7.0,"Ingabire's father, two siblings and many cousins were killed in the genocide.",536,Adv,2_8_Adv_5,11.0,0.6875,7.0
1065,2_8_5,8.0,"""Some of us are survivors; some know someone who was killed,"" she says.",537,Adv,2_8_Adv_5,10.0,0.5,5.0
1066,2_8_5,9.0,"""When I'm drumming with them, it gives me power because we're still alive and survivors.""",538,Adv,2_8_Adv_5,4.0,0.17391304347826086,2.0
1067,2_8_5,1.0,Ice cream is new to Rwanda.,530,Ele,2_8_Ele_5,2.0,0.2857142857142857,1.0
1068,2_8_5,2.0,Selling and eating ice cream is not part of the Rwandan culture.,532,Ele,2_8_Ele_5,8.0,0.6153846153846154,4.0
1069,2_8_5,3.0,"The Butare shop employs nine women. They spend their free time practicing with Ingoma Nshya, Rwanda's first and only female drumming group.",533,Ele,2_8_Ele_5,11.0,0.4230769230769231,2.0
1070,2_8_5,4.0,"The musicians are Hutu and Tutsi women. Some are survivors of the 1994 genocide, when almost a million Tutsis and Hutus were killed.",534,Ele,2_8_Ele_5,15.0,0.5357142857142857,6.0
1071,2_8_5,6.0,"Some members of Ingoma Nshya are widows, some orphans.",535,Ele,2_8_Ele_5,5.0,0.45454545454545453,2.0
1072,2_8_5,7.0,"Ingabire's father, two siblings and many cousins were killed in the genocide.",536,Ele,2_8_Ele_5,11.0,0.6875,7.0
1073,2_8_5,8.0,"""When I'm drumming, it gives me power because we're still alive and survivors,"" she says.",538,Ele,2_8_Ele_5,7.0,0.28,3.0
1076,2_8_6,1.0,"The popular ice-cream shop features in a documentary by Rob and Lisa Fruchtman, sibling film-makers.",539,Adv,2_8_Adv_6,6.0,0.35294117647058826,1.0
1077,2_8_6,2.0,"Sweet Dreams, which tells the story of how the women have forged a promising post-genocide future, also includes the female drummers.",540,Adv,2_8_Adv_6,16.0,0.6153846153846154,7.0
1078,2_8_6,3.0,"The film, which has been screened in more than a dozen countries, including the US, UK and several African states, premieres in Rwanda in 2014.",541,Adv,2_8_Adv_6,18.0,0.5806451612903226,8.0
1079,2_8_6,4.0,"""We feel the film is about resilience, hope, bravery, resourcefulness and the ability to change the course of your own life,"" says Lisa Fruchtman, who won an Academy Award for film-editing in 1984.",542,Adv,2_8_Adv_6,33.0,0.7857142857142857,12.0
1080,2_8_6,1.0,The ice-cream shop is in a documentary by film-makers Rob and Lisa Fruchtman.,539,Ele,2_8_Ele_6,5.0,0.35714285714285715,1.0
1081,2_8_6,2.0,"Sweet Dreams, which tells the story of how the women have made a positive future after the genocide, also includes the female drummers.",540,Ele,2_8_Ele_6,18.0,0.6428571428571429,8.0
1082,2_8_6,3.0,"The film has been shown in many countries, including the US, UK and several African states.",541,Ele,2_8_Ele_6,8.0,0.4,2.0
1083,2_8_6,4.0,"""We feel the film is about hope, bravery and the ability to change your life,"" says Lisa Fruchtman.",542,Ele,2_8_Ele_6,22.0,0.9166666666666666,9.0
1084,2_9_1,1.0,"A major international disagreement with wide-ranging implications for global drugs policy has erupted over the right of Bolivia's indigenous Indian tribes to chew coca leaves, the principal ingredient in cocaine.",543,Adv,2_9_Adv_1,21.0,0.6363636363636364,7.0
1085,2_9_1,2.0,"Bolivia has obtained a special exemption from the 1961 Single Convention on Narcotic Drugs, the framework that governs international drugs policy, allowing its indigenous people to chew the leaves.",544,Adv,2_9_Adv_1,22.0,0.6875,9.0
1086,2_9_1,3.0,"Bolivia had argued that the convention was in opposition to its new constitution, adopted in 2009, which obliges it to ""protect native and ancestral coca as cultural patrimony"" and maintains that coca ""in its natural state ... is not a dangerous narcotic.""",545,Adv,2_9_Adv_1,15.0,0.30612244897959184,2.0
1087,2_9_1,1.0,"A big international disagreement has started over the right of Bolivia's indigenous Indian tribes to chew coca leaves, the main ingredient in cocaine. This could have a significant effect on global drugs policy.",543,Ele,2_9_Ele_1,28.0,0.7567567567567568,17.0
1088,2_9_1,3.0,"Bolivia has received a special exemption from the 1961 Convention on Drugs, the agreement that controls international drugs policy. The exemption allows Bolivia's indigenous people to chew the leaves.",544,Ele,2_9_Ele_1,25.0,0.7575757575757576,9.0
1089,2_9_1,5.0,"Bolivia said that the convention was against its new constitution, adopted in 2009, which says it must ""protect native and ancestral coca"" as part of its cultural heritage and says that coca ""in its natural state ... is not a dangerous drug.""",545,Ele,2_9_Ele_1,16.0,0.32653061224489793,2.0
1090,2_9_2,1.0,South American Indians have chewed coca leaves for centuries.,546,Adv,2_9_Adv_2,3.0,0.3,1.0
1091,2_9_2,2.0,The leaves reputedly provide energy and are said to have medicinal qualities.,547,Adv,2_9_Adv_2,10.0,0.7142857142857143,4.0
1092,2_9_2,3.0,Supporters of Bolivia's position praised it for doing the right thing by defending the rights of indigenous people.,548,Adv,2_9_Adv_2,9.0,0.45,2.0
1093,2_9_2,4.0,"""The Bolivian move is inspirational and groundbreaking,"" said Danny Kushlick, Head of External Affairs at the Transform Drug Policy Foundation, which promotes drug liberalization.",549,Adv,2_9_Adv_2,12.0,0.3870967741935484,4.0
1094,2_9_2,5.0,"""It shows that any country that has had enough of the war on drugs can change the terms of its engagement with the UN conventions.""",550,Adv,2_9_Adv_2,16.0,0.5714285714285714,8.0
1095,2_9_2,1.0,South American Indians have chewed coca leaves for hundreds of years.,546,Ele,2_9_Ele_2,4.0,0.3333333333333333,1.0
1096,2_9_2,2.0,The leaves give energy and have medicinal qualities.,547,Ele,2_9_Ele_2,5.0,0.5555555555555556,1.0
1097,2_9_2,3.0,People who support Bolivia's position said that defending the rights of indigenous people was the right thing to do.,548,Ele,2_9_Ele_2,16.0,0.7619047619047619,6.0
1098,2_9_2,4.0,"""The Bolivian move is very important,"" said Danny Kushlick, of the Transform Drug Policy Foundation.",549,Ele,2_9_Ele_2,5.0,0.22727272727272727,2.0
1099,2_9_2,5.0,"""It shows that any country that doesn't want to continue the war on drugs can change its relations with the UN conventions.""",550,Ele,2_9_Ele_2,18.0,0.6923076923076923,10.0
1100,2_9_3,1.0,"However, the UN's International Narcotics Control Board (INCB), which monitors implementation of the global drug treaties, has accused Bolivia of threatening the integrity of the international drug control regime.",551,Adv,2_9_Adv_3,20.0,0.5405405405405406,11.0
1101,2_9_3,2.0,"A number of countries - including the UK, the US, Italy, Sweden, the Netherlands and Russia - opposed Bolivia's demands.",552,Adv,2_9_Adv_3,17.0,0.6538461538461539,8.0
1102,2_9_3,3.0,"The UK's submission to the UN, which oversees the convention, told the UN that it ""acknowledges and respects the cultural importance of the coca leaf in Bolivia,"" but it adds: ""The United Kingdom is ... concerned that the reservation could lead to increases in coca production and - most importantly - the amount of coca diverted to the cocaine trade.",553,Adv,2_9_Adv_3,27.0,0.38571428571428573,4.0
1103,2_9_3,4.0,"As such, the reservation would weaken international law as it relates to the global effort to tackle the illegal drugs trade and could weaken the international community's response to that trade.""",554,Adv,2_9_Adv_3,16.0,0.45714285714285713,3.0
